source_id@collection_memberships.#1@collection_memberships.#2@collection_memberships.#3@collection_memberships.#4@collection_memberships.#5@subscription.#1@subscription.#2@subscription.#3@subscription.#4@subscription.#5@Acronym@Administration@Asset_Classification@ONCO_ATC_Code@ATC_Level3@Black_Box@Company_HQ@Completion_Date@Current_Status@Drug_Description@Drug_Type@DynamicObjectID@ONCO_Full_Indication@Gender@ONCO_Hospital_Status@HTA_Decision_Date.RawValue@HTA_Decision_Date.Value@ICER_QALYs@Intervention@Intervention_Type@Length_Of_Trial@Level_Of_Reimbursement@Licensing_Status@Line_Of_Therapy@NCT_Code@No_Of_Patients@Official_Dosage@ONCO_Approval_Date.RawValue@ONCO_Approval_Date.Value@ONCO_Marketing_Date@ONCO_Orphan_Drug@Breakthrough_Therapy@ONCO_Start_Date@ONCO_Warnings@Other_IDs@ONCO_Parallel_Import@Patent_Expiration@Patient_Description@Patient_Profile@Patient_Profile_Age_Groups@Phase_Of_Trial@Portfolio_Pipeline_Status@ONCO_Regulatory_Submission_Date@Reimbursement_Guidance@Reimbursement_Plan@Results_Efficacy@Results_Safety_and_Adverse_Events@Sponsors@Study_Funded_By@ONCO_Therapeutic_Class@Type_Of_Therapy@API.#1@API.#2@API.#3@API.#4@API.#5@API_KEY@ONCO_Company.#1@ONCO_Company.#2@ONCO_Company.#3@ONCO_Company.#4@ONCO_Company.#5@ONCO_Company_KEY@Country_Clinical_Trial.#1@Country_Clinical_Trial.#2@Country_Clinical_Trial.#3@Country_Clinical_Trial.#4@Country_Clinical_Trial.#5@Country_Clinical_Trial_KEY@Disease_Area.#1@Disease_Area.#2@Disease_Area.#3@Disease_Area.#4@Disease_Area.#5@Disease_Area_KEY@Drug.#1@Drug.#2@Drug.#3@Drug.#4@Drug.#5@Drug_KEY@Drug_Class.#1@Drug_Class.#2@Drug_Class.#3@Drug_Class.#4@Drug_Class.#5@Drug_Class_KEY@Primary_Endpoint.#1@Primary_Endpoint.#2@Primary_Endpoint.#3@Primary_Endpoint.#4@Primary_Endpoint.#5@Secondary_Endpoints.#1@Secondary_Endpoints.#2@Secondary_Endpoints.#3@Secondary_Endpoints.#4@Secondary_Endpoints.#5@Stage_Of_Disease.#1@Stage_Of_Disease.#2@Stage_Of_Disease.#3@Stage_Of_Disease.#4@Stage_Of_Disease.#5@Trial_Design.#1@Trial_Design.#2@Trial_Design.#3@Trial_Design.#4@Trial_Design.#5@Assumption_value@Assumption_unit@ATC_Calculation_attempt@Average_Annual_Cost@Average_Cost_Per_Treatment_Cycle@Average_Duration_of_Use.Value@Average_Duration_of_Use.Unit@Average_Duration_of_Use.Comment@Average_Treatment_Cost.RawValue@Average_Treatment_Cost.Value@Cost_Per_Day@Number_of_Units@ONCO_Exchange_Rate@Factory_Price@Retail_Price@Wholesale_Price@PriceTimestamps.ManufacturerPriceDelta.TimeStamp@PriceTimestamps.ManufacturerPriceDelta.ValueChange@PriceTimestamps.ManufacturerPriceDelta.PercentageChange@PriceTimestamps.WholesalerPriceDelta.TimeStamp@PriceTimestamps.WholesalerPriceDelta.ValueChange@PriceTimestamps.WholesalerPriceDelta.PercentageChange@PriceTimestamps.RetailerPriceDelta.TimeStamp@PriceTimestamps.RetailerPriceDelta.ValueChange@PriceTimestamps.RetailerPriceDelta.PercentageChange@Price_Per_MG@Treatment_Phase_1.Cycle_Duration@Treatment_Phase_1.Cycle_Repetition@Treatment_Phase_1.Dosage_Unit@Treatment_Phase_1.Dosage_Value@Treatment_Phase_1.Treatment_Duration@Treatment_Phase_2.Cycle_Duration@Treatment_Phase_2.Cycle_Repetition@Treatment_Phase_2.Dosage_Unit@Treatment_Phase_2.Dosage_Value@Treatment_Phase_2.Treatment_Duration@Treatment_Phase_3.Cycle_Duration@Treatment_Phase_3.Cycle_Repetition@Treatment_Phase_3.Dosage_Unit@Treatment_Phase_3.Dosage_Value@Treatment_Phase_3.Treatment_Duration@Price_Date@ONCO_Price_per_Unit.RawValue@ONCO_Price_per_Unit.Value@Import_Id@Form@Currency@Active_Ingredients.Original.Active_Ingredient@Active_Ingredients.Original.Input_Language@Active_Ingredients.Original.Active_Ingredient_Translated@Active_Ingredients.Original.Volume@Active_Ingredients.Original.Volume_Unit@Active_Ingredients.Original.Dose@Active_Ingredients.Original.Dose_Unit@Active_Ingredients.Original.Strength@Active_Ingredients.Original.Strength_Unit@Active_Ingredients.Original.Strength_Comment@Active_Ingredients.Original.DDD@Active_Ingredients.Original.DDD_Unit@Active_Ingredients.Original.DDD_Comment@Active_Ingredients.Extracted.Active_Ingredient_Item.#1@Active_Ingredients.Extracted.Active_Ingredient_Item.#2@Active_Ingredients.Extracted.Active_Ingredient_Item.#3@Active_Ingredients.Extracted.Active_Ingredient_Item.#4@Active_Ingredients.Extracted.Active_Ingredient_Item.#5@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#1@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#2@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#3@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#4@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#5@Active_Ingredients.Extracted.Strength_Item.#1@Active_Ingredients.Extracted.Strength_Item.#2@Active_Ingredients.Extracted.Strength_Item.#3@Active_Ingredients.Extracted.Strength_Item.#4@Active_Ingredients.Extracted.Strength_Item.#5@Active_Ingredients.Extracted.Strength_CALC@Active_Ingredients.Extracted.Strength_unit@Active_Ingredients.Extracted.Strength_value@Active_Ingredients.Extracted.DDD@TimeStamp@geographic_location.#1.row_id@geographic_location.#1.name@geographic_location.#2.row_id@geographic_location.#2.name@geographic_location.#3.row_id@geographic_location.#3.name@geographic_location.#4.row_id@geographic_location.#4.name@geographic_location.#5.row_id@geographic_location.#5.name
14923503@Onco@@@@@@@@@@@The patients receive the IVIG calculated as 1g/kg/bodyweight per cycle (defined as every 21 days) until progression disease is noted. All patients are being followed for a period of 6 months after patient's withdrawal. SOURCE: clinical.trials.gov@@-@-@-@-@@@@@14923503@-@@-@-@@NO REVIEW@@@@-@-@-@NCT00294476@30@-@-@@@-@@7/1/2005@-@-@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@GAMMACAN@@@@@GAMMACAN||||@Israel@@@@@Israel|||||||||@Melanoma / Skin Cancer@Prostate Cancer@Colorectal Cancer@@@Melanoma / Skin Cancer|Prostate Cancer|Colorectal Cancer|||||||@GCAN-01@@@@@GCAN-01||||@Immunotherapy@@@@@Immunotherapy||||@RECIST@@@@@@@@@@METASTATIC@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14918805@Onco@@@@@@@@@@@-@@-@-@-@HANGZHOU, CHINA@@@@@14918805@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@-@@@-@@@-@N/A@@-@-@@@-@II@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@AIDA PHARMACEUTICAL@@@@@AIDA PHARMACEUTICAL||||@China@@@@@China|||||||||@NSCLC@@@@@NSCLC|||||||||@RH-AP2L@@@@@RH-AP2L||||@Gene Therapy@@@@@Gene Therapy||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
15412803@Onco@@@@@@@@@@@@@@@@@9/1/2018@@@@15412803@The Value Of Circulating Tumor Cells In Patient With NSCLC In Postoperative Recurrence Monitoring@Both@@@@@@@@@@@NCT02647164@360@@@@@@@1/1/2016@@CTC2015-01@@@Age 18-80 years old  -  Patients with histologically documented (stage Ⅰ/Ⅱ/ⅢA ) non-small cell lung cancer.  -  Patients will undergo surgery.  -  Patients with preoperative CTCs ≥8.5 Units / 3 ml  -  Informed consent must be obtained from all patients prior to beginning therapy. Patients should have the ability to understand and the willingness to sign a written informed consent document.@@ADULTS@N/A@-@@@@@@@@@@-@@@@@-||||@GENOSABER@@@@@GENOSABER||||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@-@@@@@-||||@Other@@@@@Other||||@Circulating tumor cells will be detected by Immunomagnetic negative screening and targeted PCR method.@@@@@carcinoembryonic antigen(CEA) concentration will be detected by electrochemical luminescence.@Liconography using conventional CT examination results.@@@@@@@@@Case-Only@PROSPECTIVE@@@@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14924535@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@NEW YORK, NEW YORK@@@@@14924535@-@@-@-@@NO REVIEW@@@@-@Keryx receives notice from Nasdaq that the company is not in compliance with the US$1 minimum bid price for continued listing and most reach this within 180 days. SOURCE: Keryx, 28 April 2008@-@-@-@-@-@@@-@@@-@-@@-@-@@@-@II@@-@-@-@-@@@@-@-@@@@@-||||@KERYX BIOPHARMACEUTICALS@@@@@KERYX BIOPHARMACEUTICALS||||@@@@@@|||||||||@Other@@@@@Other|||||||||@KRX-0601@@@@@KRX-0601||||@PKC Inhibitor@@@@@PKC Inhibitor||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14918921@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@SUMMIT, NEW JERSEY@@@@@14918921@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@-@@@-@@@-@N/A@@-@-@@@Status unclear@II@@-@-@In Phase I/II (SEC 10-K March 2005)@-@@@@-@-@@@@@-||||@CELGENE@@@@@CELGENE||||@@@@@@|||||||||@Brain Cancer@@@@@Brain Cancer|||||||||@CC-8490@@@@@CC-8490||||@Hormone Antagonist@SERMs@@@@Hormone Antagonist|SERMs|||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14924218@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@NEW YORK, NEW YORK@@@@@14924218@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@UNKNOWN@-@@@-@@@-@-@@-@-@@@-@II@@-@-@UNKNOWN@-@@@@-@-@@@@@-||||@BMS@@@@@BMS||||@@@@@@|||||||||@Solid Tumours@@@@@Solid Tumours|||||||||@BMS-214662@@@@@BMS-214662||||@Farnesyltransferase Inhibitor@@@@@Farnesyltransferase Inhibitor||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14921520@Onco@@@@@@@@@@@E7070 with capecitabine versus capecitabine alone@@-@-@-@TOKYO, JAPAN@@@@@14921520@Combo with Xeloda following prior anthracycline and taxane therapy@@-@-@@NO REVIEW@@@DECEMBER 2004-SEPTEMEBER 2006@-@Global rights licensed from Ligand in September 2006@THIRD-LINE@NCT00165880@180@-@-@@@-@@@-@E7070-E044-213@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@INDISULAM@@@@@INDISULAM||||@EISAI@@@@@EISAI||||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@E-7070@@@@@E-7070||||@Cytotoxic Antibiotic@Sulfonamide@@@@Cytotoxic Antibiotic|Sulfonamide|||@RECIST@@@@@@@@@@METASTATIC@@@@@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
15041414@Onco@@@@@300f1037ntsdm@@@@@@@@L03AA10@L03A@@@@@@@15041414@@@YES@@@@@@@@@@@@@@@@@@@@@No@@@@@@APPROVED@@@SNS@@@@@@@LENOGRASTIM@@@@@LENOGRASTIM||||@CHUGAI PHARMACEUTICALS@@@@@CHUGAI PHARMACEUTICALS||||@@@@@@|||||||||@Supportive Care@Neutropaenia@@@@Supportive Care|Neutropaenia||||||||@GRANOCYTE@@@@@GRANOCYTE||||@Immunotherapy@G-CSF@@@@Immunotherapy|G-CSF|||@@@@@@@@@@@@@@@@@@@@@@@Invalid Dosage Value Phase 1@@@@@@@@@5@1.1511@284.94@349.28@292.48@@@@@@@@@@@@@@@@@@@@@@@@@@8/4/2017@56.99@56.99@694430@INJECTION (VIAL + AMPOULE), 1 ML@EURO@@@@@@@@263@MCG@@@@@@@@@@@@@@@@@@@@@@@@@217@Spain@@@@@@@@
14916736@Onco@@@@@@@@@@@Lonafarnib plus anastrazole versus anastrazole alone.@@-@-@-@KENILWORTH, NEW JERSEY@@@@@14916736@with anastrazole@@-@-@@NO REVIEW@@@@-@Acquired through takeover of Organon in 2007@-@NCT00081510@124@-@-@@@-@@@-@P03480  @@-@-@@@II@II@@-@-@Completion expected in April 2008.@-@@@@COMBO@LONAFARNIB@ANASTRAZOLE@@@@LONAFARNIB|ANASTRAZOLE|||@SCHERING-PLOUGH@MERCK & CO@@@@SCHERING-PLOUGH|MERCK & CO|||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@SARASAR@ARIMIDEX@@@@SARASAR|ARIMIDEX|||@Farnesyltransferase Inhibitor@@@@@Farnesyltransferase Inhibitor||||@PROGRESSION-FREE SURVIVAL@@@@@@@@@@ADVANCED@@@@@RANDOMISED@DOUBLE-BLIND@PLACEBO-CONTROLLED@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14923504@Onco@@@@@@@@@@@-@@-@-@-@JAMISON, PENNSYLVANIA@@@@@14923504@-@@-@-@@NO REVIEW@@@@-@-@-@-@80@-@-@@@FDA orphan drug designation. SOURCE: Hy@@@-@-@@-@-@@@III@III@@-@-@Trial to begin. SOURCE: Hy, 27 May 2008@-@@@@MONO@HYPERICIN@@@@@HYPERICIN||||@HY BIOPHARMA@@@@@HY BIOPHARMA||||@Israel@@@@@Israel|||||||||@Brain Cancer@@@@@Brain Cancer|||||||||@HBP-347@@@@@HBP-347||||@HSP90 Inhibitor@@@@@HSP90 Inhibitor||||@N/A@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@ORAL @-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14922493@Onco@@@@@300f1012ntsdm@@@@@@-@@-@-@-@-@12/1/2008@@-@@14922493@-@@-@-@@NO REVIEW@@@@-@-@-@NCT00758407@66@-@-@@@-@@8/1/2006@-@6520-9959-02@@-@-@@@II/III@III@@-@-@Trial registered. [Medice, 24.09.2008]@-@@@@-@METHYLPHENIDATE@@@@@METHYLPHENIDATE||||@MEDICE@@@@@MEDICE||||@@@@@@|||||||||@Supportive Care@Cancer Fatigue@@@@Supportive Care|Cancer Fatigue||||||||@-@@@@@-||||@Other@@@@@Other||||@GENERAL FATIGUE@@@@@QUALITY OF LIFE@@@@@-@@@@@RANDOMISED@DOUBLE-BLIND@PLACEBO-CONTROLLED@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@92@Germany@@@@@@@@
15413044@Onco@@@@@@@@@@@Nivolumab(Opdivo)+Ipilimumab(Yervoy), Experimental,@@@@@NEW YORK, NEW YORK@1/1/2017@@@@15413044@An Open-Label, Single Arm Phase II Study of Nivolumab in Combination With Ipilimumab as First Line-therapy in Stage IV Non-Small Cell Lung Cancer (NSCLC)@Both@@@@@@@@@@@NCT02659059@170@@@@@@@2/1/2016@@CA209-568@@@Men and Women ≥ 18 years of age  -  Diagnosed with stage IV Non-Small Cell Lung Cancer  -  Diagnosed with recurrent stage IIIB non-small cell lung cancer and failed previous concurrent chemoradiation with no further curative options.@@ADULTS@Phase 2@II@@@@@@@@@COMBO@NIVOLUMAB@IPILIMUMAB@@@@NIVOLUMAB|IPILIMUMAB|||@BRISTOL-MYERS SQUIBB@@@@@BRISTOL-MYERS SQUIBB||||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@OPDIVO@YERVOY@@@@OPDIVO|YERVOY|||@Other@@@@@Other||||@The objective response rate (ORR)@@@@@Progression free survival (PFS)@Progression free survival (PFS) at 6 months@@@@@@@@@SAFETY/EFFICACY STUDY@SINGLE GROUP ASSIGNMENT@OPEN LABEL@@@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14924118@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@-@@@@@14924118@Post-surgery renal cancer@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@IND submitted to begin Phase III trial@@@-@@@-@-@@-@-@@@II@II@@-@-@-@-@@@@-@RENIALE@@@@@RENIALE||||@LIPONOVA@@@@@LIPONOVA||||@@@@@@|||||||||@Kidney Cancer@@@@@Kidney Cancer|||||||||@-@@@@@-||||@Vaccine@@@@@Vaccine||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14924544@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@-@@@@@14924544@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@-@@@-@@@-@-@@-@-@@@II/III@III@@-@-@Received NIH grant to conduct trial. SOURCE: NovaRx, 12 May 2004@-@@@@-@BELEGENPUMATUCEL-L@@@@@BELEGENPUMATUCEL-L||||@NOVARX@@@@@NOVARX||||@@@@@@|||||||||@Brain Cancer@@@@@Brain Cancer|||||||||@LUCANIX@@@@@LUCANIX||||@Vaccine@@@@@Vaccine||||@-@@@@@@@@@@-@@@@@PIVOTAL@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14924465@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@-@@@@@14924465@-@@-@-@@NO REVIEW@@@@-@Neose is selling substantially all of its assets to BioGeneriX and Novo Nordisk. [Neose, 18.09.2008]@-@-@-@-@-@@@-@@@-@-@@-@-@@@I@I@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@BIOGENERIX@NEOSE TECHNOLOGIES@@@@BIOGENERIX|NEOSE TECHNOLOGIES|||@@@@@@|||||||||@Supportive Care@Neutropaenia@@@@Supportive Care|Neutropaenia||||||||@GLYCO-PEG-GCSF@@@@@GLYCO-PEG-GCSF||||@G-CSF@@@@@G-CSF||||@-@@@@@@@@@@-@@@@@OPEN-LABEL@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14918813@Onco@@@@@@@@@@@-@@-@-@-@ABINGDON, UNITED KINGDOM@@@@@14918813@First (and only)-in-class aminopeptidase inhibitor; Phase II commenced in March 2007@@-@-@@NO REVIEW@@@-@-@Licensed from Vernalis@-@-@-@-@-@@@-@@@-@N/A@@-@-@@@-@II@@-@-@RESULTS PENDING@-@@@@COMBO@-@@@@@-||||@CHROMA THERAPEUTICS@@@@@CHROMA THERAPEUTICS||||@@@@@@|||||||||@Haematological Malignancy@Acute Myeloid Leukaemia@@@@Haematological Malignancy|Acute Myeloid Leukaemia||||||||@CHR-2797@@@@@CHR-2797||||@Enzyme@@@@@Enzyme||||@-@@@@@@@@@@REFRACTORY@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@ORAL @-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14919053@Onco@@@@@@@@@@@-@@-@-@-@MONTVALE, NEW JERSEY@@@@@14919053@-@@-@-@@NO REVIEW@@@@-@Teva announces acquisition of Barr. SOURCE: Teva, 21 July 2008Pliva (Barr) and Mayne Pharma (Hospira) finalised an agreement on biosimilar G-CSF for the European, South East Asian, Middle Eastern and Asia-Pacific markets in July 2006.@-@-@-@-@Expected to be launched 2010@@@-@@@-@N/A@@-@-@@@-@III@@-@-@UNKNOWN@-@@@@-@-@@@@@-||||@BARR PHARMACEUTICALS@PLIVA@HOSPIRA@MAYNE PHARMA@TEVA PHARMACEUTICAL@BARR PHARMACEUTICALS|PLIVA|HOSPIRA|MAYNE PHARMA|TEVA PHARMACEUTICAL@@@@@@|||||||||@Supportive Care@Neutropaenia@@@@Supportive Care|Neutropaenia||||||||@G-CSF@@@@@G-CSF||||@G-CSF@@@@@G-CSF||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14923500@Onco@@@@@@@@@@@-@@-@-@-@-@@@@@14923500@Long-acting formulation of EPO@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@The drug has been approved in the Philippines for use as a first-line and adjuvant therapy for pancreatic and breast cancer and a second-line therapy for all other solid tumors that are refractory to standard chemotherapy.@@@-@@@-@-@@-@-@@@I@I@@-@-@Interim data showed that it was well tolerated. SOURCE: Lipoxen, 23 April 2008@-@@@@-@-@@@@@-||||@LIPOXEN@@@@@LIPOXEN||||@India@@@@@India|||||||||@Other@@@@@Other|||||||||@EREPOXEN@@@@@EREPOXEN||||@EPO@@@@@EPO||||@SAFETY@@@@@@@@@@-@@@@@RANDOMISED@DOUBLE-BLIND@PLACEBO-CONTROLLED@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14918847@Onco@@@@@300f1020ntsdm@@@@@@-@@-@-@-@-@@@@@14918847@Hepatocellular carcinoma@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@-@@@-@@11/1/2003@-@N/A@@-@-@@@III@III@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@PHOENIX PHARMACOLOGICS@@@@@PHOENIX PHARMACOLOGICS||||@@@@@@|||||||||@Liver Cancer@Hepatocellular Carcinoma@@@@Liver Cancer|Hepatocellular Carcinoma||||||||@ADI-PEG20@@@@@ADI-PEG20||||@Enzyme@@@@@Enzyme||||@N/A@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@1.0543@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@EURO@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@119@Italy@@@@@@@@
14922684@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@LY-573636-sodium once every 21 days.@@-@-@-@INDIANAPOLIS, INDIANA@@@@@14922684@Soft tissue sarcoma@@-@-@@NO REVIEW@@@@-@-@-@NCT00490451@50@-@-@@@-@@@-@10408H8K-MC-JZAD  @@-@-@@@II@II@@-@-@Completion expected in August 2009.@-@@@@MONO@-@@@@@-||||@LILLY@@@@@LILLY||||@@@@@@|||||||||@Sarcoma@@@@@Sarcoma|||||||||@LY-573636@@@@@LY-573636||||@Sulfonamide@@@@@Sulfonamide||||@PROGRESSION-FREE SURVIVAL@@@@@@@@@@METASTATIC@@@@@NON-RANDOMISED@OPEN-LABEL@HISTORICAL CONTROL@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14924158@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@-@@@@@14924158@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@-@@@-@@@-@-@@-@-@-@@I@I@@-@-@Trial started. SOURCE: Albany Molecular, 19 August 2008@-@@@@-@-@@@@@-||||@ALBANY MOLECULAR RESEARCH@@@@@ALBANY MOLECULAR RESEARCH||||@@@@@@|||||||||@Other@@@@@Other|||||||||@ALB-109564(A)@@@@@ALB-109564(A)||||@Immunotherapy@@@@@Immunotherapy||||@-@@@@@@@@@@-@@@@@-@-@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
15299754@Onco@@@@@300f1010ntsdm@@@@@@@@L03AA10@L03A@@@@@@@15299754@@@NO@@@@@@@100%@@@@@@@@@@@@@@No@@@@@@APPROVED@@@NHS@@@@@@@LENOGRASTIM@@@@@LENOGRASTIM||||@CHUGAI PHARMACEUTICALS@@@@@CHUGAI PHARMACEUTICALS||||@@@@@@|||||||||@Supportive Care@Neutropaenia@@@@Supportive Care|Neutropaenia||||||||@GRANOCYTE@@@@@GRANOCYTE||||@Immunotherapy@G-CSF@@@@Immunotherapy|G-CSF|||@@@@@@@@@@@@@@@@@@@@@@@Invalid Dosage Value Phase 1@@@@@@@@@1@1.299@40.11@@@@@@@@@@@@@@@@@@@@@@@@@@@@7/28/2017@40.11@40.11@1.64E+16@INJECTION POWDER FOR RECONSTITUTION (VIAL)@GB£@@@@@@@@105@MCG@@@@@@@@@@@@@@@@@@@@@@@@@243@United Kingdom@@@@@@@@
