14923501@Onco@@@@@@@@@@@-@@J07BM01@J07B@-@WHITEHOUSE STATION, NEW JERSEY@@@Gardasil is an adjuvanted non-infectious recombinant quadrivalent vaccine prepared from the highly purified virus-like particles (VLPs) of the major capsid L1 protein of HPV types 6, 11, 16 and 18. The VLPs contain no viral DNA, they cannot infect cells, reproduce or cause disease. HPV only infects humans, but animal studies with analogous papillomaviruses suggest that the efficacy of LI VLP vaccines is mediated by the development of a humoral immune response. HPV 16 and HPV 18 are estimated to be responsible for approximately 70% of cervical cancers; 80% of adenocarcinoma in situ (AIS); 45-70% of high-grade cervical intraepithelial neoplasia (CIN 2/3); 25% of low grade cervical intraepithelial neoplasia (CIN 1); approximately 70% of HPV related high-grade vulvar (VIN 2/3) and vaginal (VaIN 2/3) intraepithelial neoplasia. HPV 6 and 11 are responsible for approximately 90% of genital warts and 10% of low grade cervical intraepithelial neoplasia (CIN 1). CIN 3 and AIS have been accepted as immediate precursors of invasive cervical cancer.@@14923501@For girls 9-15 years of age for the prevention of diseases caused by HPV types 6, 11, 16, and 18. @@-@-@@NO REVIEW@@@@-@extra-Australia rights licensed from CSL@-@NCT00380367@110@-@-@@@-@@4/1/2007@-@-@@-@-@@@III@III@@-@-@RESULTS PENDING@-@@@@MONO@HUMAN PAPILLOMAVIRUS@@@@@HUMAN PAPILLOMAVIRUS||||@MERCK & CO@SANOFI PASTEUR@SANOFI PASTEUR MSD@@@MERCK & CO|SANOFI PASTEUR|SANOFI PASTEUR MSD||@India@@@@@India|||||||||@Cervical Cancer@@@@@Cervical Cancer|||||||||@GARDASIL@@@@@GARDASIL||||@Vaccine@@@@@Vaccine||||@HPV@@@@@@@@@@-@@@@@PREVENTION@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@
14916497@Onco@@@@@300f1224ntsdm@300f1225ntsdm@300f1226ntsdm@300f1227ntsdm@300f1228ntsdm@@CC-4047 combined with Gemzar@@-@-@-@SUMMIT, NEW JERSEY@@@Pomalidomide is a form of the drug thalidomide. It stops the growth of blood vessels, stimulates the immune system, and may kill cancer cells. Pomalidomide is a type of angiogenesis inhibitor and a type of immunomodulatory agent.@@14916497@-@@-@-@@NO REVIEW@@@@-@-@-@NCT00540579@106@-@-@@@-@@11/1/2007@-@SCRI GI 105, PO-PANC-PI-009@@-@-@@@I/II@II@@-@-@Endpoint is to explore anti-tumour activity on days 1-21 for CC-4047 and days 1,8 and 15 every 28 days for Gemzar@-@@@@COMBO@POMALIDOMIDE@@@@@POMALIDOMIDE||||@CELGENE@@@@@CELGENE||||@@@@@@|||||||||@Pancreatic Cancer@@@@@Pancreatic Cancer|||||||||@ACTIMID@CC-4047@@@@ACTIMID|CC-4047|||@Immunotherapy@IMiD@@@@Immunotherapy|IMiD|||@RESPONSE RATE@@@@@@@@@@ADVANCED@@@@@OPEN-LABEL@SINGLE-ARM@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14922973@Onco@@@@@@@@@@@-@@J07BM01@J07B@-@WHITEHOUSE STATION, NEW JERSEY@5/1/2008@@Gardasil is an adjuvanted non-infectious recombinant quadrivalent vaccine prepared from the highly purified virus-like particles (VLPs) of the major capsid L1 protein of HPV types 6, 11, 16 and 18. The VLPs contain no viral DNA, they cannot infect cells, reproduce or cause disease. HPV only infects humans, but animal studies with analogous papillomaviruses suggest that the efficacy of LI VLP vaccines is mediated by the development of a humoral immune response. HPV 16 and HPV 18 are estimated to be responsible for approximately 70% of cervical cancers; 80% of adenocarcinoma in situ (AIS); 45-70% of high-grade cervical intraepithelial neoplasia (CIN 2/3); 25% of low grade cervical intraepithelial neoplasia (CIN 1); approximately 70% of HPV related high-grade vulvar (VIN 2/3) and vaginal (VaIN 2/3) intraepithelial neoplasia. HPV 6 and 11 are responsible for approximately 90% of genital warts and 10% of low grade cervical intraepithelial neoplasia (CIN 1). CIN 3 and AIS have been accepted as immediate precursors of invasive cervical cancer.@@14922973@For girls and women 9-26 years of age for the prevention of diseases caused by HPV types 6, 11, 16, and 18. @@-@-@@NO REVIEW@@@@-@extra-Australia rights licensed from CSL@-@NCT00496626@600@-@-@@@-@@9/1/2007@-@-@@-@-@@@III@III@@-@-@RESULTS PENDING@-@@@@MONO@HUMAN PAPILLOMAVIRUS@@@@@HUMAN PAPILLOMAVIRUS||||@MERCK & CO@SANOFI PASTEUR@SANOFI PASTEUR MSD@@@MERCK & CO|SANOFI PASTEUR|SANOFI PASTEUR MSD||@China@@@@@China|||||||||@Cervical Cancer@@@@@Cervical Cancer|||||||||@GARDASIL@@@@@GARDASIL||||@Vaccine@@@@@Vaccine||||@HPV@@@@@@@@@@-@@@@@PREVENTION@RANDOMISED@DOUBLE-BLIND@PLACEBO-CONTROLLED@PARALLEL ASSIGNMENT@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@
14923714@Onco@@@@@300f1008ntsdm@@@@@@Comparing ATRA therapy with tamibarotene for the maintenace treatment of APL@@-@-@-@-@@@@@14923714@Comparing ATRA therapy with tamibarotene for the maintenace treatment of APL@@-@-@@NO REVIEW@@@@-@Extra-APL rights for Japan, and all overseas rights, licensed from Nippon Shinyaku. South Korean APL rights licensed to Choongwae Pharma. North American APL rights licensed to Innovive for royalties and payments in December 2006. Innovive also holds optio@-@-@-@-@APPROVAL EXPECTED BY END-2007@@@-@@@-@-@@-@-@@@-@III@@-@@RESULTS PENDING@-@@@@-@TAMIBAROTENE@@@@@TAMIBAROTENE||||@TMRC CO.@NIPPON SHINYAKU@INNOVIVE PHARMACEUTICAL@@@TMRC CO.|NIPPON SHINYAKU|INNOVIVE PHARMACEUTICAL||@@@@@@|||||||||@Haematological Malignancy@@@@@Haematological Malignancy|||||||||@TM-411@AMNOLAKE@@@@TM-411|AMNOLAKE|||@Retinoid@@@@@Retinoid||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@YEN@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@2017-09-15T09:28:17.5370353Z@121@Japan
14922148@Onco@@@@@@@@@@@In the first stage of the study, patients will be randomised to receive subcutaneous injections of Mircera once every 3 weeks, at doses of 2.0, 3.5 or 5.0 micrograms/kg. Following the administration of 2 doses, an evaluation of hemoglobin increase will be made at week 6. In the second stage, further groups of patients will receive additional doses of Mircera,at doses of 1.0, 6.5 or 8.0 micrograms/kg, depending on efficacy, safety and pharmacokinetic considerations.The anticipated time on treatment is 3-12 months. SOURCE: clinicaltrials.gov@@-@-@-@BASEL, SWITZERLAND@@@@@14922148@Adult anaemic patients with multiple myeloma@@-@-@@NO REVIEW@@@@-@Roche has offered to pay U.S. biotech firm Amgen Inc. a 20% royalty on U.S. sales of Mircera in order to resolve an ongoing patent dispute. The offer comes as part of a motion filing with the U.S. District Court in Boston, in which Roche suggests ways to @FIRST-LINE@NCT00360347@100@-@-@@@-@@@-@BA16558@@-@-@@@II@II@@-@-@Primary endpoint time frame over 5-13 weeks.@-@@@@MONO@CERA@@@@@CERA||||@ROCHE@@@@@ROCHE||||@Poland@@@@@Poland|||||||||@Supportive Care@Anaemia@Haematological Malignancy@Myeloma@@Supportive Care|Anaemia|Haematological Malignancy|Myeloma||||||@MIRCERA@@@@@MIRCERA||||@EPO@@@@@EPO||||@HAEMOGLOBIN@@@@@@@@@@-@@@@@RANDOMISED@OPEN-LABEL@UNCONTROLLED@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14916773@Onco@@@@@@@@@@@Patients are receiving 15 administrations of vaccine over 12 months to generate and maintain a strong anti-cancer immune response throughout the treatment period. SOURCE: Onyvax@@-@-@-@-@@@@@14916773@Non-metastatic hormone refractory prostate cancer@@-@-@@NO REVIEW@@@MARCH 2007-@-@-@-@NCT00514072@75@-@FDA orphan drug designation for multiple myeloma. SOURCE: Immunomedics press release, 18 March 2008@3/18/2008@@FDA orphan drug designation for multiple myeloma. SOURCE: Immunomedics press release, 18 March 2008@@@-@ONY-P1-07-01@@-@-@@@II@II@@-@-@Enrolment completed. SOURCE: Onyvax, 17 March 2008Previous results: mild side effects - significant slowing of PSA rise in 40% patients (a blood marker for prostate cancer); and - on average, time to disease progression (i.e. clinical deterioration) took 58 weeks compared to historical experience of 29-30 weeks. SOURCE: Onyvax/Clinical Cancer Research, 15 March 2005@-@@@@MONO@-@@@@@-||||@ONYVAX@@@@@ONYVAX||||@@@@@@|||||||||@Prostate Cancer@HRPC@@@@Prostate Cancer|HRPC||||||||@ONYVAX-P@@@@@ONYVAX-P||||@Vaccine@@@@@Vaccine||||@PSA@@@@@@@@@@REFRACTORY@@@@@N/A@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14922220@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@ATN-161 with carboplatin@@-@-@-@SAN DIEGO, CALIFORNIA@12/1/2007@@@@14922220@Recurrent malignant glioma@@-@-@@NO REVIEW@@@@-@-@-@NCT00352313@82@-@-@@@-@@5/1/2006@-@ATN-161-002@@-@-@@@II@CLINICAL HOLD@@-@-@RESULTS PENDING@-@@@@COMBO@-@CARBOPLATIN@@@@-|CARBOPLATIN|||@ATTENUON@@@@@ATTENUON||||@@@@@@|||||||||@Brain Cancer@@@@@Brain Cancer|||||||||@ATN-161@@@@@ATN-161||||@Angiogenesis Inhibitor@@@@@Angiogenesis Inhibitor||||@SAFETY@MAXIMUM TOLERATED DOSE@PROGRESSION-FREE SURVIVAL@OVERALL SURVIVAL@@PROGRESSION-FREE SURVIVAL@OVERALL SURVIVAL@@@@RELAPSED@MALIGNANT@@@@OPEN-LABEL@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14921400@Onco@@@@@@@@@@@Patients are randomised to one of two treatment arms. In Arm I, patients to receive nolatrexed dihydrochloride IV continuously on days 1-5, whereas in Arm II, patients receive doxorubicin IV on day 1. Without unacceptable toxicity or disease progression, treatment continues in both arms every 3 weeks. Patients are monitored every 2 months for survival.@@-@-@-@ONTARIO, CANADA@@@@@14921400@Unresectable or recurrent hepatocellular carcinoma @@-@-@@NO REVIEW@@@@-@Obtained via the acquisition of YM BioSciences in May 2006 of Eximias Pharmaceutical Corporation@-@NCT00012324,@446@-@-@@@-@@@-@ETHECC@@-@446 PATIENTS (223 PER TREATMENT ARM)@@@III@III@@-@-@In August 2005, Eximia, now part of YM BioSciences, revealed nolatrexed failed to achieve its primary endpoint of a survival benefit compared to doxorubicin.@-@@@@MONO@NOLATREXED@@@@@NOLATREXED||||@YM BIOSCIENCES@@@@@YM BIOSCIENCES||||@@@@@@|||||||||@Liver Cancer@Hepatocellular Carcinoma@@@@Liver Cancer|Hepatocellular Carcinoma||||||||@THYMITAQ@@@@@THYMITAQ||||@TS Inhibitor@@@@@TS Inhibitor||||@OVERALL SURVIVAL@@@@@@@@@@RELAPSED@@@@@TWO-ARM@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14923663@Onco@@@@@300f1008ntsdm@@@@@@-@@-@-@-@LONDON, UNITED KINGDOM@@@ASA404 (DMXAA) is a small-molecule Tumour-Vascular Disrupting Agent (Tumour-VDA) that selectively disrupts established tumour blood vessels. It is currently in clinical trials for lung and prostate cancers. Antisoma has licensed the world-wide rights for ASA404 to Novartis AG. Novartis is now responsible for all further development work on the drug. Antisoma has an option to co-commercialise the drug with Novartis in the United States. @@14923663@-@@-@-@@NO REVIEW@@@@-@Novartis licensed global rights in April 2007; Antisoma has an option to co-commercialise the drug with Novartis in the United States. @-@-@-@-@-@@@-@@5/1/2008@-@-@@-@-@@@I@I@@-@@Trial to form basis of Japanese patients joining the ATTRACT 1 trial. SOURCE: Antisoma, 29 April 2008@-@@@@COMBO@-@@@@@-||||@ANTISOMA@NOVARTIS@@@@ANTISOMA|NOVARTIS|||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@ASA-404@AS-1404@DMXAA@@@ASA-404|AS-1404|DMXAA||@Vascular Disrupting Agent@@@@@Vascular Disrupting Agent||||@-@@@@@@@@@@LOCALLY ADVANCED@METASTATIC@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@YEN@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@2017-09-15T09:28:17.5370353Z@121@Japan
14919285@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@ABT-751 by mouth daily for 21 days, then off treatment for 7 days before next cycle begins.@@-@-@-@UNITED STATES@@@An orally bioavailable antimitotic sulfonamide. ABT-751 binds to the colchicine-binding site on beta-tubulin and inhibits the polymerization of microtubules, thereby preventing tumor cell replication. This agent also disrupts tumor neovascularization, reducing tumor blood flow and so inducing a cytotoxic effect@@14919285@-@@-@-@@NO REVIEW@@@@-@-@SECOND-LINE@NCT0073138@-@-@-@@@-@@@-@M02-446  @@-@PATIENTS RELAPSED AFTER IRINOTECAN AND/OR OXALIPLATIN@@@II@II@@-@-@RESULTS PENDING (recruiting).@-@@@@-@-@@@@@-||||@ABBOTT@@@@@ABBOTT||||@@@@@@|||||||||@Colorectal Cancer@@@@@Colorectal Cancer|||||||||@ABT-751@@@@@ABT-751||||@Plant Alkaloid@Vascular Disrupting Agent@@@@Plant Alkaloid|Vascular Disrupting Agent|||@-@@@@@@@@@@RELAPSED@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14918975@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@N/A@@-@-@-@TORONTO, CANADA@@@This is an intravesical formulation of LOR-2040 (formerly GTI-2040), which is an antisense drug that specifically targets the R2 component of ribonucleotide reductase, which is required for DNA synthesis and cell proliferation. Through downregulation of R2, LOR-2040 has demonstrated strong antitumor and antimetastatic activity in a variety of tumor types in both in vivo and in vitro models and is under study in a multiple Phase I/II clinical program. R2 has been described as a malignant determinant that is elevated in a wide range of tumors, which can cooperate with a variety of cellular cancer causing genes known as oncogenes to enhance tumor growth and metastatic potential.@@14918975@Intravesical administration of LOR-2040 for superficial or non-invasive bladder cancer@@-@-@@NO REVIEW@@@@-@Global rights available for partnering@-@-@N/A@-@-@@@-@@@-@N/A@@-@-@@@I@I@@-@-@IND to be filed in Q3 2008. SOURCE: Lorus, 22 April 2008@-@@@@MONO@-@@@@@-||||@LORUS THERAPEUTICS@@@@@LORUS THERAPEUTICS||||@@@@@@|||||||||@Bladder Cancer@@@@@Bladder Cancer|||||||||@LOR-2040@@@@@LOR-2040||||@Antisense@@@@@Antisense||||@MAXIMUM TOLERATED DOSE@TOXICITY@@@@@@@@@-@@@@@OPEN-LABEL@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@INTRAVENOUS@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14921609@Onco@@@@@@@@@@@Zactima with BSC versus BSC alone @@-@-@-@LONDON, UNITED KINGDOM@@@An orally bioavailable 4-anilinoquinazoline. Vandetanib selectively inhibits the tyrosine kinase activity of vascular endothelial growth factor receptor 2 (VEGF2), thereby blocking VEGF-stimulated endothelial cell proliferation and migration and reducing tumor vessel permeability. This agent also blocks the tyrosine kinase activity of epidermal growth factor receptor (EGFR), a receptor tyrosine kinase that mediates tumor cell proliferation and migration and angiogenesis. @@14921609@EGFR failure NSCLC@@-@-@@NO REVIEW@@@@-@-@-@NCT00404924@930@-@-@@@-@@11/1/2006@-@D4200C00044@@-@-@@@III; EUDRACT NUMBER 2006-002384-12 / @III@@-@-@RESULTS PENDING@-@@@@COMBO@VANDETANIB@@@@@VANDETANIB||||@ASTRAZENECA@@@@@ASTRAZENECA||||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@ZACTIMA@@@@@ZACTIMA||||@TK Inhibitor@VEGF@EGFR@Angiogenesis Inhibitor@@TK Inhibitor|VEGF|EGFR|Angiogenesis Inhibitor|@OVERALL SURVIVAL@@@@@@@@@@LOCALLY ADVANCED@METASTATIC@@@@RANDOMISED@DOUBLE-BLIND@PLACEBO-CONTROLLED@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14921138@Onco@@@@@@@@@@@Recentin with FOLFOX versus Avastin with FOLFOX@@-@-@-@LONDON, UNITED KINGDOM@@@Cediranib (Recentin AZD2171) is a highly potent inhibitor of the tyrosine kinase activity associated with all three vascular endothelial growth factor (VEGF) receptors and is currently in Phase II/III clinical trials. Preclinically, cediranib inhibits VEGF signaling and angiogenesis in vivo and impedes solid tumor growth significantly. @@14921138@Second-line mCRC@@-@-@@NO REVIEW@@@STARTED IN JANUARY 2006@-@-@SECOND-LINE@NCT00278889@210@-@-@@@-@@@-@HORIZON I@@-@-@@@NCT00278889@II@@-@-@IDMC would not have recommended continuation of trial, but combined with review of HORIZON II and III it decided to go ahead. SOURCE: AstraZeneca, 27 February 2008@-@@@@COMBO@CEDIRANIB@@@@@CEDIRANIB||||@ASTRAZENECA@@@@@ASTRAZENECA||||@@@@@@|||||||||@Colorectal Cancer@@@@@Colorectal Cancer|||||||||@RECENTIN@AZD-2171@@@@RECENTIN|AZD-2171|||@TK Inhibitor@VEGF@@@@TK Inhibitor|VEGF|||@PROGRESSION-FREE SURVIVAL@@@@@@@@@@METASTATIC@@@@@RANDOMISED@DOUBLE-BLIND@ACTIVE CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14924994@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@IT-101 every other week.@@-@-@-@PASADENA, CALIFORNIA@6/1/2008@@@@14924994@-@@YES@-@@NO REVIEW@@@@-@Arrowhead merged its two subsidiaries Calando and Insert Therapeutics in February 2008; now known as Calando Pharmaceuticals.@-@NCT00333502@36@-@-@@@-@@5/1/2006@-@5127@@-@-@@@I@I@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@CALANDO PHARMACEUTICALS@INSERT THERAPEUTICS@@@@CALANDO PHARMACEUTICALS|INSERT THERAPEUTICS|||@@@@@@|||||||||@Ovarian Cancer@NSCLC@Pancreatic Cancer@Melanoma / Skin Cancer@@Ovarian Cancer|NSCLC|Pancreatic Cancer|Melanoma / Skin Cancer||||||@IT-101@@@@@IT-101||||@Camptothecin@@@@@Camptothecin||||@MAXIMUM TOLERATED DOSE@SAFETY@@@@@@@@@RELAPSED@REFRACTORY@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14921169@Onco@@@@@300f1020ntsdm@@@@@@Zarnestra with multiple ascending doses of Velcade@@-@-@-@NEW BRUNSWICK, NEW JERSEY@@@A nonpeptidomimetic quinolinone with potential antineoplastic activity. Tipifarnib binds to and inhibits the enzyme farnesyl protein transferase, an enzyme involved in protein processing (farnesylation) for signal transduction. By inhibiting the farnesylation of proteins, this agent prevents the activation of Ras oncogenes, inhibits cell growth, induces apoptosis, and inhibits angiogenesis.@@14921169@Newly diagnosed AML@@-@-@@NO REVIEW@@@@-@-@SECOND-LINE@NCT00510939@10@-@Johnson & Johnson will not file for the AML indication. SOURCE: Johnson & Johnson, 17 July 2007@7/17/2007@@-@@3/1/2007@-@HEMOSAML0106@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@COMBO@TIPIFARNIB@BORTEZOMIB@@@@TIPIFARNIB|BORTEZOMIB|||@JOHNSON & JOHNSON@@@@@JOHNSON & JOHNSON||||@@@@@@|||||||||@Haematological Malignancy@Acute Myeloid Leukaemia@@@@Haematological Malignancy|Acute Myeloid Leukaemia||||||||@ZARNESTRA@VELCADE@@@@ZARNESTRA|VELCADE|||@Farnesyltransferase Inhibitor@@@@@Farnesyltransferase Inhibitor||||@-@@@@@@@@@@-@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@1.0543@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@EURO@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@119@Italy
14922511@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@N/A@@-@-@-@-@10/1/2003@@@@14922511@Colorectal cancer metastatic to the liver@@-@-@@NO REVIEW@@@@-@-@-@NCT00035919@9@-@The drug has been approved in the Philippines for use as a first-line and adjuvant therapy for pancreatic and breast cancer and a second-line therapy for all other solid tumors that are refractory to standard chemotherapy.@@@-@@11/1/2002@-@3C-01-2@@-@-@@@I/II@II@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@EPEIUS BIOTECHNOLOGIES@@@@@EPEIUS BIOTECHNOLOGIES||||@@@@@@|||||||||@Colorectal Cancer@Liver Cancer@@@@Colorectal Cancer|Liver Cancer||||||||@REXIN-G@@@@@REXIN-G||||@Gene Therapy@@@@@Gene Therapy||||@SAFETY@@@@@@@@@@METASTATIC@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14916722@Onco@@@@@300f1224ntsdm@300f1225ntsdm@300f1226ntsdm@300f1227ntsdm@300f1228ntsdm@@Decapeptyl 11.25 versus Pamorelin 11.25MG@@L02AE04@L02A@-@PARIS, FRANCE@@@Triptorelin is a decapeptide analogue of GnRH which initially stimulates release of pituitary gonadotrophins. @@14916722@-@@-@-@@NO REVIEW@@@@-@Ipsen exclusively in-licensed from Debiopharm know-how and new patent applications for the commercialisation rights of Decapeptyl in the world excluding North America, and some other countries (Sweden, Israel, Iran and Japan). [Ipsen, 31 October 2007]@FIRST-LINE@NCT00444639@210@-@-@@@-@@3/1/2007@-@PAMOJECT@@2010@-@@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@TRIPTORELIN PAMOATE@@@@@TRIPTORELIN PAMOATE||||@IPSEN@DEBIOPHARM@@@@IPSEN|DEBIOPHARM|||@@@@@@|||||||||@Prostate Cancer@@@@@Prostate Cancer|||||||||@PAMORELIN@@@@@PAMORELIN||||@LH-RH Analog@@@@@LH-RH Analog||||@SERUM TESTOSTERONE@@@@@@@@@@ADVANCED@@@@@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@1@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@POWDER AND SOLVENT FOR INJECTABLE SUSPENSION@US$@@@@@@@@11.25@MG@11.25 MG@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14922141@Onco@@@@@@@@@@@-@@-@-@-@JERUSALEM, ISRAEL@7/1/2010@@@@14922141@Phase 1/2a, Dose-Escalation, Safety, Pharmacokinetic, and Preliminary Efficacy Study of Intratumoral Administration of DTA-H19 in Patients With Unresectable Pancreatic Cancer@@-@-@@NO REVIEW@@@@-@Pro-Pharmaceuticals and BioCancell formed partnership to target destruction of H19 genes in cancer cells by delivering siRNA through IV administration of Davanat and BC-819. SOURCE: Pro-Pharmaceuticals, 19 May 2008@-@NCT00711997@12@-@-@@@FDA grants orphan drug designation for pancreatic cancer.[Biocancell 15 August 2010 http://www.biocancell.com/press-releases/95-pancreaticorphandrugapproval ]@@8/1/2009@-@BC-07-01.CTIL@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@BIOCANCELL THERAPEUTICS@@@@@BIOCANCELL THERAPEUTICS||||@Israel@@@@@Israel|||||||||@Pancreatic Cancer@@@@@Pancreatic Cancer|||||||||@BC-819@@@@@BC-819||||@Other@@@@@Other||||@TOLERABILITY@@@@@RESPONSE RATE@@@@@ADVANCED@@@@@SINGLE-ARM@OPEN-LABEL@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14922494@Onco@@@@@300f1014ntsdm@@@@@@Zactima alone@@-@-@-@LONDON, UNITED KINGDOM@@@An orally bioavailable 4-anilinoquinazoline. Vandetanib selectively inhibits the tyrosine kinase activity of vascular endothelial growth factor receptor 2 (VEGF2), thereby blocking VEGF-stimulated endothelial cell proliferation and migration and reducing tumor vessel permeability. This agent also blocks the tyrosine kinase activity of epidermal growth factor receptor (EGFR), a receptor tyrosine kinase that mediates tumor cell proliferation and migration and angiogenesis. @@14922494@-@@-@-@@NO REVIEW@@@@-@-@SECOND-LINE@NCT00047788@30@-@-@@@-@@@-@6474IL0004@@-@-@@@; IND.145 / @II@@-@-@RESULTS PENDING@-@@@@MONO@VANDETANIB@@@@@VANDETANIB||||@ASTRAZENECA@@@@@ASTRAZENECA||||@@@@@@|||||||||@Haematological Malignancy@Myeloma@@@@Haematological Malignancy|Myeloma||||||||@ZACTIMA@@@@@ZACTIMA||||@TK Inhibitor@VEGF@EGFR@Angiogenesis Inhibitor@@TK Inhibitor|VEGF|EGFR|Angiogenesis Inhibitor|@N/A@@@@@@@@@@RELAPSED@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@C$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@49@Canada
